cyr,country_text_id,seq,year,country_name,country_id,GMpop,GMpoplog
ner19775,NER,19775,1977.5,Niger,60,5556.080078125,6.7447681
ner19795,NER,19795,1979.5,Niger,60,5880.87158203125,6.7694416
ner19815,NER,19815,1981.5,Niger,60,6214.552490234375,6.7934093
ner19835,NER,19835,1983.5,Niger,60,6562.54052734375,6.8170719
ner19855,NER,19855,1985.5,Niger,60,6934.92236328125,6.8410416
ner19875,NER,19875,1987.5,Niger,60,7339.635009765625,6.865675
ner19895,NER,19895,1989.5,Niger,60,7791.558349609375,6.8916245
ner19915,NER,19915,1991.5,Niger,60,8305.58203125,6.9193707
ner19935,NER,19935,1993.5,Niger,60,8885.7939453125,6.9486961
ner19955,NER,19955,1995.5,Niger,60,9531.8212890625,6.9791756
ner19975,NER,19975,1997.5,Niger,60,10245.80859375,7.0105457
ner19995,NER,19995,1999.5,Niger,60,11022.978515625,7.0422993
ner20015,NER,20015,2001.5,Niger,60,11859.1494140625,7.0740538
ner20035,NER,20035,2003.5,Niger,60,12761.3681640625,7.1058979
ner20055,NER,20055,2005.5,Niger,60,13740.48291015625,7.1380024
ner20075,NER,20075,2007.5,Niger,60,14806.38037109375,7.1704483
ner20095,NER,20095,2009.5,Niger,60,15982.09228515625,7.2036343
ner20115,NER,20115,2011.5,Niger,60,17291.1328125,7.2378235
ner20135,NER,20135,2013.5,Niger,60,18736.2958984375,7.2726841
ner20155,NER,20155,2015.5,Niger,60,20307.9501953125,7.3076668
ner20175,NER,20175,2017.5,Niger,60,22011.16015625,7.3426428
zmb1900,ZMB,1900,1900,,61,,
zmb19015,ZMB,19015,1901.5,,61,,
zmb19035,ZMB,19035,1903.5,,61,,
zmb19055,ZMB,19055,1905.5,,61,,
zmb19075,ZMB,19075,1907.5,,61,,
zmb19095,ZMB,19095,1909.5,,61,,
zmb19115,ZMB,19115,1911.5,Zambia,61,828.4646301269531,5.9182739
zmb19135,ZMB,19135,1913.5,Zambia,61,859.0348205566406,5.9340105
zmb19155,ZMB,19155,1915.5,Zambia,61,889.6050720214844,5.9491978
zmb19175,ZMB,19175,1917.5,Zambia,61,920.1752624511719,5.963871
zmb19195,ZMB,19195,1919.5,Zambia,61,950.7454528808594,5.9780645
zmb19215,ZMB,19215,1921.5,Zambia,61,1008.581726074219,6.0037107
zmb19235,ZMB,19235,1923.5,Zambia,61,1075.506774902344,6.0316133
zmb19255,ZMB,19255,1925.5,Zambia,61,1142.431701660156,6.0578308
zmb19275,ZMB,19275,1927.5,Zambia,61,1209.356689453125,6.0825539
zmb19295,ZMB,19295,1929.5,Zambia,61,1276.281677246094,6.1059465
zmb19315,ZMB,19315,1931.5,Zambia,61,1359.195190429688,6.1332817
zmb19335,ZMB,19335,1933.5,Zambia,61,1447.438232421875,6.1605997
zmb19355,ZMB,19355,1935.5,Zambia,61,1535.681213378906,6.1863012
zmb19375,ZMB,19375,1937.5,Zambia,61,1623.924255371094,6.2105656
zmb19395,ZMB,19395,1939.5,Zambia,61,1712.167297363281,6.2335463
zmb19415,ZMB,19415,1941.5,Zambia,61,1887.818542480469,6.27596
zmb19435,ZMB,19435,1943.5,Zambia,61,2092.60595703125,6.3206873
zmb19455,ZMB,19455,1945.5,Zambia,61,2297.393432617188,6.3612356
zmb19475,ZMB,19475,1947.5,Zambia,61,2502.180786132813,6.3983192
zmb19495,ZMB,19495,1949.5,Zambia,61,2486.360595703125,6.3955641
zmb19515,ZMB,19515,1951.5,Zambia,61,2407.324951171875,6.3815346
zmb19535,ZMB,19535,1953.5,Zambia,61,2538.37744140625,6.4045563
zmb19555,ZMB,19555,1955.5,Zambia,61,2681.011962890625,6.428299
zmb19575,ZMB,19575,1957.5,Zambia,61,2835.831909179688,6.4526806
zmb19595,ZMB,19595,1959.5,Zambia,61,3005.192504882813,6.4778728
zmb19615,ZMB,19615,1961.5,Zambia,61,3191.755981445313,6.5040302
zmb19635,ZMB,19635,1963.5,Zambia,61,3396.080078125,6.5309782
zmb19655,ZMB,19655,1965.5,Zambia,61,3616.887451171875,6.5583353
zmb19675,ZMB,19675,1967.5,Zambia,61,3854.89599609375,6.5860128
zmb19695,ZMB,19695,1969.5,Zambia,61,4116.428466796875,6.614521
zmb19715,ZMB,19715,1971.5,Zambia,61,4407.571533203125,6.6441994
zmb19735,ZMB,19735,1973.5,Zambia,61,4727.569580078125,6.6746378
zmb19755,ZMB,19755,1975.5,Zambia,61,5071.79345703125,6.705162
zmb19775,ZMB,19775,1977.5,Zambia,61,5437.949951171875,6.7354355
zmb19795,ZMB,19795,1979.5,Zambia,61,5828.537109375,6.7655602
zmb19815,ZMB,19815,1981.5,Zambia,61,6245.31494140625,6.7955542
zmb19835,ZMB,19835,1983.5,Zambia,61,6682.6904296875,6.8249512
zmb19855,ZMB,19855,1985.5,Zambia,61,7129.89404296875,6.8530827
zmb19875,ZMB,19875,1987.5,Zambia,61,7582.669921875,6.8798218
zmb19895,ZMB,19895,1989.5,Zambia,61,8032.0849609375,6.9048281
zmb19915,ZMB,19915,1991.5,Zambia,61,8469.18408203125,6.9278412
zmb19935,ZMB,19935,1993.5,Zambia,61,8906.14453125,6.9496899
zmb19955,ZMB,19955,1995.5,Zambia,61,9377.9365234375,6.9721069
zmb19975,ZMB,19975,1997.5,Zambia,61,9899.0771484375,6.995595
zmb19995,ZMB,19995,1999.5,Zambia,61,10447.2646484375,7.0190029
zmb20015,ZMB,20015,2001.5,Zambia,61,11000.60791015625,7.0414162
zmb20035,ZMB,20035,2003.5,Zambia,61,11575.8203125,7.0635519
zmb20055,ZMB,20055,2005.5,Zambia,61,12212.5498046875,7.0868063
zmb20075,ZMB,20075,2007.5,Zambia,61,12926.62744140625,7.1114845
zmb20095,ZMB,20095,2009.5,Zambia,61,13712.64404296875,7.1371212
zmb20115,ZMB,20115,2011.5,Zambia,61,14565.0537109375,7.163312
zmb20135,ZMB,20135,2013.5,Zambia,61,15483.71435546875,7.1898746
zmb20155,ZMB,20155,2015.5,Zambia,61,16464.62744140625,7.2165518
zmb20175,ZMB,20175,2017.5,Zambia,61,17507.869140625,7.2432327
zwe1900,ZWE,1900,1900,Zimbabwe,62,1911.594970703125,6.2813959
zwe19015,ZWE,19015,1901.5,Zimbabwe,62,1932.393920898438,6.2860956
zwe19035,ZWE,19035,1903.5,Zimbabwe,62,1960.1259765625,6.292284
zwe19055,ZWE,19055,1905.5,Zimbabwe,62,1987.85791015625,6.2983856
zwe19075,ZWE,19075,1907.5,Zimbabwe,62,2015.589904785156,6.3044024
zwe19095,ZWE,19095,1909.5,Zimbabwe,62,2043.321899414063,6.3103371
zwe19115,ZWE,19115,1911.5,Zimbabwe,62,2072.746337890625,6.3165464
zwe19135,ZWE,19135,1913.5,Zimbabwe,62,2102.734985351563,6.3227844
zwe19155,ZWE,19155,1915.5,Zimbabwe,62,2132.7236328125,6.3289347
zwe19175,ZWE,19175,1917.5,Zimbabwe,62,2162.712280273438,6.3349991
zwe19195,ZWE,19195,1919.5,Zimbabwe,62,2192.700805664063,6.3409796
zwe19215,ZWE,19215,1921.5,Zimbabwe,62,2224.621704101563,6.3472557
zwe19235,ZWE,19235,1923.5,Zimbabwe,62,2257.186645507813,6.3535671
zwe19255,ZWE,19255,1925.5,Zimbabwe,62,2289.751708984375,6.3597889
zwe19275,ZWE,19275,1927.5,Zimbabwe,62,2322.316772460938,6.365921
zwe19295,ZWE,19295,1929.5,Zimbabwe,62,2354.881713867188,6.3719692
zwe19315,ZWE,19315,1931.5,Zimbabwe,62,2389.254272460938,6.3782625
zwe19335,ZWE,19335,1933.5,Zimbabwe,62,2424.229125976563,6.3845739
zwe19355,ZWE,19355,1935.5,Zimbabwe,62,2459.204223632813,6.3907948
zwe19375,ZWE,19375,1937.5,Zimbabwe,62,2494.17919921875,6.3969278
zwe19395,ZWE,19395,1939.5,Zimbabwe,62,2529.154174804688,6.4029751
zwe19415,ZWE,19415,1941.5,Zimbabwe,62,2595.472534179688,6.414217
zwe19435,ZWE,19435,1943.5,Zimbabwe,62,2672.238891601563,6.4268751
zwe19455,ZWE,19455,1945.5,Zimbabwe,62,2749.005004882813,6.4391756
zwe19475,ZWE,19475,1947.5,Zimbabwe,62,2825.771240234375,6.4511375
zwe19495,ZWE,19495,1949.5,Zimbabwe,62,2815.099975585938,6.4494934
zwe19515,ZWE,19515,1951.5,Zimbabwe,62,2874.4365234375,6.4585533
zwe19535,ZWE,19535,1953.5,Zimbabwe,62,3057.765991210938,6.485404
zwe19555,ZWE,19555,1955.5,Zimbabwe,62,3254.569091796875,6.5124931
zwe19575,ZWE,19575,1957.5,Zimbabwe,62,3465.20849609375,6.5397291
zwe19595,ZWE,19595,1959.5,Zimbabwe,62,3692.971923828125,6.5673761
zwe19615,ZWE,19615,1961.5,Zimbabwe,62,3941.449951171875,6.5956554
zwe19635,ZWE,19635,1963.5,Zimbabwe,62,4210.1826171875,6.624301
zwe19655,ZWE,19655,1965.5,Zimbabwe,62,4495.225830078125,6.6527519
zwe19675,ZWE,19675,1967.5,Zimbabwe,62,4796.3623046875,6.680912
zwe19695,ZWE,19695,1969.5,Zimbabwe,62,5121.31591796875,6.7093811
zwe19715,ZWE,19715,1971.5,Zimbabwe,62,5479.326904296875,6.7387276
zwe19735,ZWE,19735,1973.5,Zimbabwe,62,5868.121337890625,6.7684994
zwe19755,ZWE,19755,1975.5,Zimbabwe,62,6272.1201171875,6.7974148
zwe19775,ZWE,19775,1977.5,Zimbabwe,62,6688.84228515625,6.8253508
zwe19795,ZWE,19795,1979.5,Zimbabwe,62,7160.12109375,6.8549204
zwe19815,ZWE,19815,1981.5,Zimbabwe,62,7724.189453125,6.8878527
zwe19835,ZWE,19835,1983.5,Zimbabwe,62,8362.9462890625,6.9223595
zwe19855,ZWE,19855,1985.5,Zimbabwe,62,9030.7373046875,6.9557228
zwe19875,ZWE,19875,1987.5,Zimbabwe,62,9701.216796875,6.9868259
zwe19895,ZWE,19895,1989.5,Zimbabwe,62,10334.86865234375,7.0143051
zwe19915,ZWE,19915,1991.5,Zimbabwe,62,10891.37646484375,7.0370827
zwe19935,ZWE,19935,1993.5,Zimbabwe,62,11366.6591796875,7.0556335
zwe19955,ZWE,19955,1995.5,Zimbabwe,62,11780.39990234375,7.0711594
zwe19975,ZWE,19975,1997.5,Zimbabwe,62,12143.30029296875,7.0843372
zwe19995,ZWE,19995,1999.5,Zimbabwe,62,12437,7.0947151
zwe20015,ZWE,20015,2001.5,Zimbabwe,62,12647.70947265625,7.1020117
zwe20035,ZWE,20035,2003.5,Zimbabwe,62,12820.9951171875,7.1079216
zwe20055,ZWE,20055,2005.5,Zimbabwe,62,13056.18017578125,7.1158161
zwe20075,ZWE,20075,2007.5,Zimbabwe,62,13396.6298828125,7.1269951
zwe20095,ZWE,20095,2009.5,Zimbabwe,62,13847.447265625,7.1413698
zwe20115,ZWE,20115,2011.5,Zimbabwe,62,14410.537109375,7.15868
zwe20135,ZWE,20135,2013.5,Zimbabwe,62,15071.9736328125,7.1781702
zwe20155,ZWE,20155,2015.5,Zimbabwe,62,15785.3759765625,7.1982555
zwe20175,ZWE,20175,2017.5,Zimbabwe,62,16533.076171875,7.2183533
gin1900,GIN,1900,1900,Guinea,63,1988.972045898438,6.2986288
gin19015,GIN,19015,1901.5,Guinea,63,2016.253112792969,6.3045454
gin19035,GIN,19035,1903.5,Guinea,63,2052.6279296875,6.3123102
gin19055,GIN,19055,1905.5,Guinea,63,2089.002685546875,6.3199387
gin19075,GIN,19075,1907.5,Guinea,63,2125.37744140625,6.3274364
gin19095,GIN,19095,1909.5,Guinea,63,2161.752197265625,6.3348064
gin19115,GIN,19115,1911.5,Guinea,63,2200.750122070313,6.3425713
gin19135,GIN,19135,1913.5,Guinea,63,2240.622314453125,6.3503685
gin19155,GIN,19155,1915.5,Guinea,63,2280.494506835938,6.3580294
gin19175,GIN,19175,1917.5,Guinea,63,2320.36669921875,6.3655567
gin19195,GIN,19195,1919.5,Guinea,63,2360.239013671875,6.3729563
gin19215,GIN,19215,1921.5,Guinea,63,2402.957153320313,6.3807459
gin19235,GIN,19235,1923.5,Guinea,63,2446.623901367188,6.388567
gin19255,GIN,19255,1925.5,Guinea,63,2490.290771484375,6.3962498
gin19275,GIN,19275,1927.5,Guinea,63,2533.95751953125,6.4037991
gin19295,GIN,19295,1929.5,Guinea,63,2577.624267578125,6.4112196
gin19315,GIN,19315,1931.5,Guinea,63,2624.307983398438,6.4190149
gin19335,GIN,19335,1933.5,Guinea,63,2671.9970703125,6.426836
gin19355,GIN,19355,1935.5,Guinea,63,2719.686401367188,6.4345188
gin19375,GIN,19375,1937.5,Guinea,63,2767.37548828125,6.4420681
gin19395,GIN,19395,1939.5,Guinea,63,2815.064819335938,6.4494886
gin19415,GIN,19415,1941.5,Guinea,63,2902.753540039063,6.4628105
gin19435,GIN,19435,1943.5,Guinea,63,3003.775512695313,6.4776678
gin19455,GIN,19455,1945.5,Guinea,63,3104.797485351563,6.492033
gin19475,GIN,19475,1947.5,Guinea,63,3205.819458007813,6.5059395
gin19495,GIN,19495,1949.5,Guinea,63,3187.618408203125,6.5034666
gin19515,GIN,19515,1951.5,Guinea,63,3163.542602539063,6.5001736
gin19535,GIN,19535,1953.5,Guinea,63,3249.654052734375,6.511837
gin19555,GIN,19555,1955.5,Guinea,63,3339.926513671875,6.523737
gin19575,GIN,19575,1957.5,Guinea,63,3440.536499023438,6.5366259
gin19595,GIN,19595,1959.5,Guinea,63,3549.54052734375,6.5501719
gin19615,GIN,19615,1961.5,Guinea,63,3662.369018554688,6.5637627
gin19635,GIN,19635,1963.5,Guinea,63,3780.9619140625,6.5776024
gin19655,GIN,19655,1965.5,Guinea,63,3913.005004882813,6.5925102
gin19675,GIN,19675,1967.5,Guinea,63,4058.203979492188,6.6083336
gin19695,GIN,19695,1969.5,Guinea,63,4187.908447265625,6.6219969
gin19715,GIN,19715,1971.5,Guinea,63,4276.155029296875,6.6310539
gin19735,GIN,19735,1973.5,Guinea,63,4330.125,6.6365004
gin19755,GIN,19755,1975.5,Guinea,63,4368.25146484375,6.6403074
gin19775,GIN,19775,1977.5,Guinea,63,4404.8125,6.6439276
gin19795,GIN,19795,1979.5,Guinea,63,4479.215576171875,6.6512022
gin19815,GIN,19815,1981.5,Guinea,63,4634.648681640625,6.6660166
gin19835,GIN,19835,1983.5,Guinea,63,4870.985107421875,6.6876163
gin19855,GIN,19855,1985.5,Guinea,63,5151.12109375,6.7119017
gin19875,GIN,19875,1987.5,Guinea,63,5461.6640625,6.7373247
gin19895,GIN,19895,1989.5,Guinea,63,5898.96240234375,6.7707758
gin19915,GIN,19915,1991.5,Guinea,63,6559.251953125,6.8168545
gin19935,GIN,19935,1993.5,Guinea,63,7345.9765625,6.8660498
gin19955,GIN,19955,1995.5,Guinea,63,7993.916015625,6.9027596
gin19975,GIN,19975,1997.5,Guinea,63,8414.47412109375,6.9250269
gin19995,GIN,19995,1999.5,Guinea,63,8723.25048828125,6.9406786
gin20015,GIN,20015,2001.5,Guinea,63,9035.021484375,6.9559288
gin20035,GIN,20035,2003.5,Guinea,63,9373.171875,6.9718866
gin20055,GIN,20055,2005.5,Guinea,63,9783.662109375,6.9905014
gin20075,GIN,20075,2007.5,Guinea,63,10289.93896484375,7.012413
gin20095,GIN,20095,2009.5,Guinea,63,10864.087890625,7.0359936
gin20115,GIN,20115,2011.5,Guinea,63,11472.55859375,7.05966
gin20135,GIN,20135,2013.5,Guinea,63,12112.12646484375,7.0832205
gin20155,GIN,20155,2015.5,Guinea,63,12779.6396484375,7.1065187
gin20175,GIN,20175,2017.5,Guinea,63,13482.529296875,7.1297712
civ1900,CIV,1900,1900,Ivory Coast,64,1863.005981445313,6.2702141
civ19015,CIV,19015,1901.5,Ivory Coast,64,1882.227600097656,6.2746716
civ19035,CIV,19035,1903.5,Ivory Coast,64,1907.856384277344,6.2805462
civ19055,CIV,19055,1905.5,Ivory Coast,64,1933.485229492188,6.2863407
civ19075,CIV,19075,1907.5,Ivory Coast,64,1959.114013671875,6.2920599
civ19095,CIV,19095,1909.5,Ivory Coast,64,1984.742797851563,6.2977047
civ19115,CIV,19115,1911.5,Ivory Coast,64,2011.86572265625,6.3035984
civ19135,CIV,19135,1913.5,Ivory Coast,64,2039.486755371094,6.3095207
civ19155,CIV,19155,1915.5,Ivory Coast,64,2067.107666015625,6.3153629
civ19175,CIV,19175,1917.5,Ivory Coast,64,2094.728637695313,6.3211279
civ19195,CIV,19195,1919.5,Ivory Coast,64,2122.349609375,6.3268166
civ19215,CIV,19215,1921.5,Ivory Coast,64,2151.681640625,6.332778
civ19235,CIV,19235,1923.5,Ivory Coast,64,2181.583740234375,6.3387718
civ19255,CIV,19255,1925.5,Ivory Coast,64,2211.486083984375,6.3446846
civ19275,CIV,19275,1927.5,Ivory Coast,64,2241.388305664063,6.3505173
civ19295,CIV,19295,1929.5,Ivory Coast,64,2271.29052734375,6.3562727
civ19315,CIV,19315,1931.5,Ivory Coast,64,2302.767456054688,6.3622503
civ19335,CIV,19335,1933.5,Ivory Coast,64,2334.769165039063,6.3682442
civ19355,CIV,19355,1935.5,Ivory Coast,64,2366.77099609375,6.374156
civ19375,CIV,19375,1937.5,Ivory Coast,64,2398.772705078125,6.3799896
civ19395,CIV,19395,1939.5,Ivory Coast,64,2430.7744140625,6.3857441
civ19415,CIV,19415,1941.5,Ivory Coast,64,2491.479614257813,6.3964577
civ19435,CIV,19435,1943.5,Ivory Coast,64,2561.752563476563,6.4085369
civ19455,CIV,19455,1945.5,Ivory Coast,64,2632.025756835938,6.42029
civ19475,CIV,19475,1947.5,Ivory Coast,64,2702.298706054688,6.4317331
civ19495,CIV,19495,1949.5,Ivory Coast,64,2692.567260742188,6.4301662
civ19515,CIV,19515,1951.5,Ivory Coast,64,2725.556030273438,6.4354553
civ19535,CIV,19535,1953.5,Ivory Coast,64,2864.575439453125,6.4570599
civ19555,CIV,19555,1955.5,Ivory Coast,64,3021.3544921875,6.4802017
civ19575,CIV,19575,1957.5,Ivory Coast,64,3202.41943359375,6.5054779
civ19595,CIV,19595,1959.5,Ivory Coast,64,3416.406616210938,6.5335693
civ19615,CIV,19615,1961.5,Ivory Coast,64,3671.288940429688,6.5648184
civ19635,CIV,19635,1963.5,Ivory Coast,64,3969.766967773438,6.5987644
civ19655,CIV,19655,1965.5,Ivory Coast,64,4309.896484375,6.6344671
civ19675,CIV,19675,1967.5,Ivory Coast,64,4692.818359375,6.6714334
civ19695,CIV,19695,1969.5,Ivory Coast,64,5126.43798828125,6.709816
civ19715,CIV,19715,1971.5,Ivory Coast,64,5617.613525390625,6.7495518
civ19735,CIV,19735,1973.5,Ivory Coast,64,6164.67041015625,6.7899094
civ19755,CIV,19755,1975.5,Ivory Coast,64,6761.348388671875,6.8300333
civ19775,CIV,19775,1977.5,Ivory Coast,64,7403.504638671875,6.8694372
civ19795,CIV,19795,1979.5,Ivory Coast,64,8088.969482421875,6.9078932
civ19815,CIV,19815,1981.5,Ivory Coast,64,8815.7607421875,6.94526
civ19835,CIV,19835,1983.5,Ivory Coast,64,9576.197265625,6.9811935
civ19855,CIV,19855,1985.5,Ivory Coast,64,10353.0908203125,7.01507
civ19875,CIV,19875,1987.5,Ivory Coast,64,11138.5546875,7.0468292
civ19895,CIV,19895,1989.5,Ivory Coast,64,11955.3037109375,7.0775604
civ19915,CIV,19915,1991.5,Ivory Coast,64,12823.93701171875,7.1080208
civ19935,CIV,19935,1993.5,Ivory Coast,64,13726.73779296875,7.1375675
civ19955,CIV,19955,1995.5,Ivory Coast,64,14628.2666015625,7.1651936
civ19975,CIV,19975,1997.5,Ivory Coast,64,15512.43603515625,7.1906796
civ19995,CIV,19995,1999.5,Ivory Coast,64,16327.8857421875,7.2129297
civ20015,CIV,20015,2001.5,Ivory Coast,64,17025.3984375,7.2310972
civ20035,CIV,20035,2003.5,Ivory Coast,64,17647.02734375,7.2466717
civ20055,CIV,20055,2005.5,Ivory Coast,64,18309.546875,7.2626781
civ20075,CIV,20075,2007.5,Ivory Coast,64,19061.91015625,7.2801666
civ20095,CIV,20095,2009.5,Ivory Coast,64,19908.3076171875,7.2990341
civ20115,CIV,20115,2011.5,Ivory Coast,64,20853.40625,7.3191776
civ20135,CIV,20135,2013.5,Ivory Coast,64,21889.798828125,7.3402424
civ20155,CIV,20155,2015.5,Ivory Coast,64,22980.470703125,7.3613586
civ20175,CIV,20175,2017.5,Ivory Coast,64,24123.708984375,7.3824444
mrt1900,MRT,1900,1900,,65,,
mrt19015,MRT,19015,1901.5,,65,,
mrt19035,MRT,19035,1904,Mauritania,65,542.3541870117188,5.7342834
mrt19055,MRT,19055,1905.5,Mauritania,65,545.7311401367188,5.7369785
mrt19075,MRT,19075,1907.5,Mauritania,65,550.2337341308594,5.7405472
mrt19095,MRT,19095,1909.5,Mauritania,65,554.7363586425781,5.7440872
mrt19115,MRT,19115,1911.5,Mauritania,65,559.3916320800781,5.747716
mrt19135,MRT,19135,1913.5,Mauritania,65,564.0978698730469,5.7513542
mrt19155,MRT,19155,1915.5,Mauritania,65,568.8040466308594,5.7549629
mrt19175,MRT,19175,1917.5,Mauritania,65,573.51025390625,5.7585411
mrt19195,MRT,19195,1919.5,Mauritania,65,578.2164611816406,5.7620907
mrt19215,MRT,19215,1921.5,Mauritania,65,583.0841979980469,5.7657318
mrt19235,MRT,19235,1923.5,Mauritania,65,588.0057983398438,5.7693815
mrt19255,MRT,19255,1925.5,Mauritania,65,592.9273986816406,5.7730017
mrt19275,MRT,19275,1927.5,Mauritania,65,597.8489990234375,5.7765913
mrt19295,MRT,19295,1929.5,Mauritania,65,602.7705688476563,5.7801523
mrt19315,MRT,19315,1931.5,Mauritania,65,607.8487854003906,5.7837954
mrt19335,MRT,19335,1933.5,Mauritania,65,612.9791870117188,5.787446
mrt19355,MRT,19355,1935.5,Mauritania,65,618.109619140625,5.7910652
mrt19375,MRT,19375,1937.5,Mauritania,65,623.239990234375,5.7946548
mrt19395,MRT,19395,1939.5,Mauritania,65,628.3704223632813,5.7982159
mrt19415,MRT,19415,1941.5,Mauritania,65,638.1265258789063,5.8049068
mrt19435,MRT,19435,1943.5,Mauritania,65,649.4245300292969,5.8125286
mrt19455,MRT,19455,1945.5,Mauritania,65,660.7225646972656,5.8200188
mrt19475,MRT,19475,1947.5,Mauritania,65,672.0205383300781,5.827383
mrt19495,MRT,19495,1949.5,Mauritania,65,670.4925537109375,5.8263941
mrt19515,MRT,19515,1951.5,Mauritania,65,683.7005004882813,5.8348656
mrt19535,MRT,19535,1953.5,Mauritania,65,718.2690124511719,5.856287
mrt19555,MRT,19555,1955.5,Mauritania,65,756.9850158691406,5.8790874
mrt19575,MRT,19575,1957.5,Mauritania,65,799.6500244140625,5.9028997
mrt19595,MRT,19595,1959.5,Mauritania,65,846.0969848632813,5.9274197
mrt19615,MRT,19615,1961.5,Mauritania,65,896.197509765625,5.952404
mrt19635,MRT,19635,1963.5,Mauritania,65,949.8799743652344,5.9776688
mrt19655,MRT,19655,1965.5,Mauritania,65,1007.123992919922,6.0030832
mrt19675,MRT,19675,1967.5,Mauritania,65,1067.935546875,6.0285454
mrt19695,MRT,19695,1969.5,Mauritania,65,1132.348999023438,6.0539799
mrt19715,MRT,19715,1971.5,Mauritania,65,1200.428466796875,6.0793362
mrt19735,MRT,19735,1973.5,Mauritania,65,1272.296997070313,6.1045885
mrt19755,MRT,19755,1975.5,Mauritania,65,1348.163513183594,6.1297426
mrt19775,MRT,19775,1977.5,Mauritania,65,1428.142456054688,6.1547718
mrt19795,MRT,19795,1979.5,Mauritania,65,1512.447998046875,6.1796799
mrt19815,MRT,19815,1981.5,Mauritania,65,1601.447509765625,6.2045126
mrt19835,MRT,19835,1983.5,Mauritania,65,1694.860473632813,6.2291336
mrt19855,MRT,19855,1985.5,Mauritania,65,1791.273498535156,6.2531624
mrt19875,MRT,19875,1987.5,Mauritania,65,1890.797973632813,6.2766457
mrt19895,MRT,19895,1989.5,Mauritania,65,1996.267517089844,6.3002186
mrt19915,MRT,19915,1991.5,Mauritania,65,2110.515991210938,6.3243885
mrt19935,MRT,19935,1993.5,Mauritania,65,2234.473022460938,6.3491755
mrt19955,MRT,19955,1995.5,Mauritania,65,2368.87255859375,6.3745422
mrt19975,MRT,19975,1997.5,Mauritania,65,2513.808471679688,6.4003325
mrt19995,MRT,19995,1999.5,Mauritania,65,2670.613403320313,6.4266109
mrt20015,MRT,20015,2001.5,Mauritania,65,2840.587036132813,6.4534082
mrt20035,MRT,20035,2003.5,Mauritania,65,3019.784057617188,6.4799757
mrt20055,MRT,20055,2005.5,Mauritania,65,3197.924438476563,6.5048685
mrt20075,MRT,20075,2007.5,Mauritania,65,3371.41845703125,6.527813
mrt20095,MRT,20095,2009.5,Mauritania,65,3546.663452148438,6.5498199
mrt20115,MRT,20115,2011.5,Mauritania,65,3730.143920898438,6.5717258
mrt20135,MRT,20135,2013.5,Mauritania,65,3921.154541015625,6.5934143
mrt20155,MRT,20155,2015.5,Mauritania,65,4117.74169921875,6.6146593
mrt20175,MRT,20175,2017.5,Mauritania,65,4323.435302734375,6.635829
can1900,CAN,1900,1900,Canada,66,5530.80615234375,6.7427883
can19015,CAN,19015,1901.5,Canada,66,5778.365234375,6.7618046
can19035,CAN,19035,1903.5,Canada,66,6108.444091796875,6.7859306
can19055,CAN,19055,1905.5,Canada,66,6438.522705078125,6.8087864
can19075,CAN,19075,1907.5,Canada,66,6768.601806640625,6.8304987
can19095,CAN,19095,1909.5,Canada,66,7098.680419921875,6.8511772
can19115,CAN,19115,1911.5,Canada,66,7418.65087890625,6.8703251
can19135,CAN,19135,1913.5,Canada,66,7735.251953125,6.8884745
can19155,CAN,19155,1915.5,Canada,66,8051.852783203125,6.9058952
can19175,CAN,19175,1917.5,Canada,66,8368.4541015625,6.9226456
can19195,CAN,19195,1919.5,Canada,66,8685.0546875,6.9387722
can19215,CAN,19215,1921.5,Canada,66,9017.2216796875,6.9550724
can19235,CAN,19235,1923.5,Canada,66,9354.5771484375,6.9710245
can19255,CAN,19255,1925.5,Canada,66,9691.93310546875,6.9864101
can19275,CAN,19275,1927.5,Canada,66,10029.2890625,7.0012703
can19295,CAN,19295,1929.5,Canada,66,10366.64453125,7.0156384
can19315,CAN,19315,1931.5,Canada,66,10631.7236328125,7.0266037
can19335,CAN,19335,1933.5,Canada,66,10872.71142578125,7.0363379
can19355,CAN,19355,1935.5,Canada,66,11113.6982421875,7.0458584
can19375,CAN,19375,1937.5,Canada,66,11354.68603515625,7.0551758
can19395,CAN,19395,1939.5,Canada,66,11595.6728515625,7.0642958
can19415,CAN,19415,1941.5,Canada,66,12148.822265625,7.0845337
can19435,CAN,19435,1943.5,Canada,66,12806.0244140625,7.1074142
can19455,CAN,19455,1945.5,Canada,66,13463.2275390625,7.1291485
can19475,CAN,19475,1947.5,Canada,66,14120.43017578125,7.149848
can19495,CAN,19495,1949.5,Canada,66,14175.16455078125,7.1515274
can19515,CAN,19515,1951.5,Canada,66,14290.74560546875,7.155055
can19535,CAN,19535,1953.5,Canada,66,15091.2607421875,7.1787262
can19555,CAN,19555,1955.5,Canada,66,15955.65478515625,7.2029152
can19575,CAN,19575,1957.5,Canada,66,16846.3759765625,7.2265072
can19595,CAN,19595,1959.5,Canada,66,17703.90234375,7.2480688
can19615,CAN,19615,1961.5,Canada,66,18477.79296875,7.2666502
can19635,CAN,19635,1963.5,Canada,66,19178.3251953125,7.2828102
can19655,CAN,19655,1965.5,Canada,66,19867.271484375,7.2981377
can19675,CAN,19675,1967.5,Canada,66,20564.2373046875,7.3131123
can19695,CAN,19695,1969.5,Canada,66,21264.2138671875,7.3276491
can19715,CAN,19715,1971.5,Canada,66,21966.16796875,7.3417549
